restaurant_id,Name,Rating,cusines,delivery_review_number,location,Longitude,Latitude,Restaurant_link,price_for_one
6945,The Mamak,0,"Asian, Fast Food",0,"Whitefield, Bangalore",77.7497448,12.9696365,https://www.zomato.com/bangalore/the-mamak-whitefield-bangalore/order,150
6946,KFC,3.7,"Burger, Fast Food, Biryani, Desserts, Beverages",12400,"Kemp Fort Mall, Old Airport Road, Bangalore",77.65668689,12.95864555,https://www.zomato.com/bangalore/kfc-airport-road/order,250
6947,Jhakaas Snacks Centre,4.4,Maharashtrian,293,"Bannerghatta Road, Bangalore",77.6041899,12.9521804,https://www.zomato.com/bangalore/jhakaas-snacks-centre-1-bannerghatta-road-bangalore/order,100
6948,Khaomomo,4.3,"Momos, Asian, Sichuan",109,"Domlur, Bangalore",77.6381958,12.9624669,https://www.zomato.com/bangalore/khaomomo-domlur-bangalore/order,250
6949,Mast Marathi,3.9,"Maharashtrian, Street Food, Desserts, Beverages",3782,"HSR, Bangalore",77.6398674,12.9092342,https://www.zomato.com/bangalore/mast-marathi-hsr-bangalore/order,225
6950,Bangarpet Chats,4,Street Food,30,"Kalyan Nagar, Bangalore",77.6403368,13.0221416,https://www.zomato.com/bangalore/bangarpet-chats-kalyan-nagar-bangalore/order,100
6951,Delicious Momos,4.2,"Chinese, Momos, Sichuan",1212,"Kammanahalli, Bangalore",77.6377094,13.0093455,https://www.zomato.com/bangalore/delicious-momos-kammanahalli/order,225
6952,Keventers - Milkshakes & Desserts,4.4,"Shake, Beverages, Ice Cream",1517,"Vega City, Bannerghatta Road, Bangalore",77.60114314,12.90748805,https://www.zomato.com/bangalore/keventers-milkshakes-desserts-bannerghatta-road-bangalore/order,200
6953,Aubree,4,Bakery,657,"Marathahalli, Bangalore",77.6984163,12.9552572,https://www.zomato.com/bangalore/aubree-2-marathahalli-bangalore/order,200
6954,Via Milano,3.6,"Pasta, Seafood, Fast Food, Beverages",200,"Brookefield, Bangalore",77.7168891,12.9668213,https://www.zomato.com/bangalore/via-milano-brookefield-bangalore/order,500
6955,Green Onion,4.2,"Chinese, Seafood, Sichuan",1762,"Residency Road, Bangalore",77.6206061,13.0529476,https://www.zomato.com/bangalore/green-onion-residency-road/order,350
6956,Karavali Family Restaurant,3.9,"Mangalorean, Biryani, Chinese, South Indian",910,"Brigade Road, Bangalore",77.6074716,12.9736132,https://www.zomato.com/bangalore/karavali-family-restaurant-brigade-road-bangalore/order,250
6957,Sri Krishna Sweets,4.5,Mithai,261,"Indiranagar, Bangalore",77.6404672,12.9732913,https://www.zomato.com/bangalore/sri-krishna-sweets-indiranagar-bangalore/order,150
6958,Nando's,4.4,"Burger, Fast Food, Portuguese",3644,"Indiranagar, Bangalore",77.6404672,12.9732913,https://www.zomato.com/bangalore/nandos-indiranagar/order,400
6959,Chulha Chauki Da Dhaba,4.1,"North Indian, Chinese, Kebab, Mughlai, Biryani, Desserts, Beverages",6541,"Brookefield, Bangalore",77.7168891,12.9668213,https://www.zomato.com/bangalore/chulha-chauki-da-dhaba-brookefield/order,400
6960,Momo Zone - The Momo Company,3.7,"Chinese, Tibetan",295,"Bommasandra, Bangalore",77.6916113,12.8162443,https://www.zomato.com/bangalore/momo-zone-the-momo-company-bommasandra-bangalore/order,150
6961,Amudham Biryani,0,"Biryani, South Indian",0,"Wilson Garden, Bangalore",77.5968273,12.9489339,https://www.zomato.com/bangalore/amudham-biryani-wilson-garden-bangalore/order,100
6962,Asha Sweet Center,4.4,Mithai,1675,"JP Nagar, Bangalore",77.5782713,12.9072515,https://www.zomato.com/bangalore/asha-sweet-center-jp-nagar-bangalore/order,125
6963,Sedric's Food Town,0,"Kebab, Chinese, Biryani",0,"Rammurthy Nagar, Bangalore",77.5782713,12.9072515,https://www.zomato.com/bangalore/sedrics-food-town-rammurthy-nagar-bangalore/order,150
6964,Big Bowl Company,3.8,"North Indian, Chinese, Biryani, Fast Food, Momos, Sichuan",593,"Bommanahalli, Bangalore",77.6239038,12.9089453,https://www.zomato.com/bangalore/big-bowl-company-bommanahalli-bangalore/order,250
6965,Burger Bistro,4.1,"Wraps, Burger, Pasta, Fast Food, Beverages",888,"Hennur, Bangalore",77.6305067,13.0258087,https://www.zomato.com/bangalore/burger-bistro-hennur-bangalore/order,250
6966,Cheesy Culture,3.9,"Italian, Pizza, Beverages",259,"BTM, Bangalore",77.60456543,12.91127585,https://www.zomato.com/bangalore/cheesy-culture-btm-bangalore/order,400
6967,Basaveswara Tasty Corner,4,Chinese,22,"New BEL Road, Bangalore",77.564105,13.0393922,https://www.zomato.com/bangalore/basaveswara-tasty-corner-new-bel-road-bangalore/order,200
6968,The Pastry House,4.1,Bakery,770,"Wilson Garden, Bangalore",77.5968273,12.9489339,https://www.zomato.com/bangalore/the-pastry-house-wilson-garden-bangalore/order,100
6969,Amma's Pastries,4.5,Bakery,744,"Malleshwaram, Bangalore",77.5703253,13.0027353,https://www.zomato.com/bangalore/ammas-pastries-malleshwaram/order,150
6970,A2B - Adyar Ananda Bhavan,4.2,"South Indian, Street Food, North Indian, Chinese, Fast Food, Beverages, Desserts",2538,"Malleshwaram, Bangalore",77.5703253,13.0027353,https://www.zomato.com/bangalore/a2b-adyar-ananda-bhavan-malleshwaram-bangalore/order,250
6971,Chaatimes,3.4,"Street Food, Beverages",407,"Frazer Town, Bangalore",77.6130165,12.996845,https://www.zomato.com/bangalore/chaatimes-frazer-town-bangalore/order,100
6972,Maa Reddys Hyderabadi Biryani House,3.9,"Biryani, Mughlai, North Indian, Chinese, Andhra, Seafood, Kebab, Sichuan",1087,"Sanjay Nagar, Bangalore",77.6958748,12.9578658,https://www.zomato.com/bangalore/maa-reddys-hyderabadi-biryani-house-1-sanjay-nagar-bangalore/order,300
6973,Beijing Bites,4.1,"Chinese, Thai, Seafood, Healthy Food, Sichuan",6121,"New BEL Road, Bangalore",77.564105,13.0393922,https://www.zomato.com/bangalore/beijing-bites-new-bel-road-bangalore/order,400
6974,Keventers - Milkshakes & Desserts,4.1,"Shake, Beverages, Ice Cream",1716,"New BEL Road, Bangalore",77.564105,13.0393922,https://www.zomato.com/bangalore/keventers-milkshakes-desserts-new-bel-road-bangalore/order,200
6975,Sri Ranganatha Military Hotel,3.9,South Indian,572,"Basavanagudi, Bangalore",77.5755021,12.9417261,https://www.zomato.com/bangalore/sri-ranganatha-military-hotel-basavanagudi-bangalore/order,150
6976,S Square Family Restaurant,3.3,"South Indian, Seafood, North Indian, Chinese, Kerala, Biryani, Beverages, Shake",1612,"Bannerghatta Road, Bangalore",77.6041899,12.9521804,https://www.zomato.com/bangalore/s-square-family-restaurant-bannerghatta-road-bangalore/order,400
6977,Mainland China,4.1,"Chinese, Asian, Seafood, Beverages, Desserts",1095,"Kalyan Nagar, Bangalore",77.6403368,13.0221416,https://www.zomato.com/bangalore/mainland-china-kalyan-nagar/order,900
6978,Nizam's Kitchens,3.3,"Biryani, Mughlai, Andhra, Hyderabadi, South Indian, North Indian",409,"Varthur Main Road, Whitefield, Bangalore",77.7471103,12.9413238,https://www.zomato.com/bangalore/nizams-kitchens-varthur-main-road-whitefield-bangalore/order,150
6979,Taste Of Tibet,4.3,Momos,488,"Hebbal, Bangalore",77.5919,13.0382184,https://www.zomato.com/bangalore/taste-of-tibet-hebbal-bangalore/order,150
6980,Pasta Street,4,"Pasta, Pizza, Italian, European, Salad, Desserts, Beverages",2566,"Whitefield, Bangalore",77.7497448,12.9696365,https://www.zomato.com/bangalore/pasta-street-whitefield-bangalore/order,750
6981,Cafe Nukkad,4.3,"Sandwich, Fast Food, Desserts",1977,"Kalyan Nagar, Bangalore",77.6403368,13.0221416,https://www.zomato.com/bangalore/cafe-nukkad-kalyan-nagar/order,100
6982,Krutunga Restaurant,3.1,"Andhra, Chinese, North Indian, Biryani, Beverages, Shake",3018,"Whitefield, Bangalore",77.7497448,12.9696365,https://www.zomato.com/bangalore/krutunga-restaurant-whitefield-bangalore/order,200
6983,Priyadarshini Grand,4.3,"South Indian, Street Food, Ice Cream, Desserts, Beverages, Shake",27600,"Basaveshwara Nagar, Bangalore",77.5394749,12.9931607,https://www.zomato.com/bangalore/priyadarshini-grand-basaveshwara-nagar/order,150
6984,Third Wave Coffee,4.2,"Cafe, Coffee, Fast Food, Beverages",400,"Jayanagar, Bangalore",77.5824229,12.9292731,https://www.zomato.com/bangalore/third-wave-coffee-jayanagar-bangalore/order,200
6985,The Parotta Combo,3.9,"South Indian, Desserts",406,"Banashankari, Bangalore",77.59445195,12.96528325,https://www.zomato.com/bangalore/the-parotta-combo-1-banashankari-bangalore/order,150
6986,Biryani Pot,3.6,"Biryani, North Indian, Chinese, Hyderabadi, Andhra, Wraps, Sichuan",3593,"Bellandur, Bangalore",77.6782471,12.93103185,https://www.zomato.com/bangalore/biryani-pot-bellandur-bangalore/order,200
6987,Chainaama,3.3,"Tea, Beverages",12,"Whitefield, Bangalore",77.7497448,12.9696365,https://www.zomato.com/bangalore/chainaama-whitefield-bangalore/order,100
6988,Bucket Biryani,0,"North Indian, Biryani, Chinese, Mughlai",0,"HSR, Bangalore",77.6398674,12.9092342,https://www.zomato.com/bangalore/bucket-biryani-1-hsr-bangalore/order,350
6989,Donburi,4,"Chinese, Fast Food",29,"Rajajinagar, Bangalore",77.554883,12.9882338,https://www.zomato.com/bangalore/donburi-rajajinagar-bangalore/order,300
6990,Zomoz - The Momo Company,4.1,"Momos, Fast Food",558,"HBR Layout, Bangalore",77.6323597,13.0358698,https://www.zomato.com/bangalore/zomoz-the-momo-company-hbr-layout-bangalore/order,200
6991,Brown Burger Co.,4,"Sandwich, Burger, Wraps, Fast Food, Beverages",54,"Vijay Nagar, Bangalore",77.61250656,12.96591365,https://www.zomato.com/bangalore/brown-burger-co-vijay-nagar-bangalore/order,150
6992,Kritunga Restaurant,3.7,"Andhra, South Indian, North Indian, Biryani, Chinese, Seafood",21000,"Marathahalli, Bangalore",77.6984163,12.9552572,https://www.zomato.com/bangalore/kritunga-restaurant-marathahalli/order,400
6993,The Cake Fancy,4,Bakery,21,"Basavanagudi, Bangalore",77.5755021,12.9417261,https://www.zomato.com/bangalore/the-cake-fancy-basavanagudi-bangalore/order,300
6994,Sai Aruna,3.7,"Hyderabadi, North Indian, Biryani, Beverages, Chinese, Sichuan",120,"Brookefield, Bangalore",77.7168891,12.9668213,https://www.zomato.com/bangalore/sai-aruna-brookefield-bangalore/order,250
6995,Hatti Kaapi,3.6,"Beverages, Fast Food, Coffee",1011,"Orion Mall, Malleshwaram, Bangalore",77.7168891,12.9668213,https://www.zomato.com/bangalore/hatti-kaapi-malleshwaram/order,200
6996,Chicken County Deluxe Restaurant,4.1,"North Indian, Chinese, Mughlai, Seafood, Fast Food, Biryani, Beverages",1254,"Majestic, Bangalore",77.5728757,12.9757079,https://www.zomato.com/bangalore/chicken-county-deluxe-restaurant-majestic-bangalore/order,300
6997,Punjabi Food Point,3.5,"North Indian, Chinese",7655,"Bellandur, Bangalore",77.6782471,12.93103185,https://www.zomato.com/bangalore/punjabi-food-point-bellandur/order,175
6998,Big Pitcher,3.7,"Finger Food, Continental, North Indian, Mughlai, Biryani, Chinese, Desserts, Beverages",552,"Old Airport Road, Bangalore",77.6663946,12.9583828,https://www.zomato.com/bangalore/big-pitcher-airport-road/order,800
6999,Coal Flame Biriyaani,4,"North Indian, Fast Food, Biryani, Hyderabadi, Kebab, Mughlai, Sichuan",121,"Jayanagar, Bangalore",77.5824229,12.9292731,https://www.zomato.com/bangalore/coal-flame-biriyaani-jayanagar-bangalore/order,250
7000,Chung's Chinese Corner,4.2,"Chinese, Asian, Seafood, Thai, Sichuan",1403,"Kalyan Nagar, Bangalore",77.6403368,13.0221416,https://www.zomato.com/bangalore/chungs-chinese-corner-kalyan-nagar/order,500
7001,Asha Sweet Center,4.1,Mithai,447,"Sarjapur Road, Bangalore",77.6653284,12.920441,https://www.zomato.com/bangalore/asha-sweet-center-sarjapur-road-bangalore/order,100
7002,The Rush Restaurant,4,"North Indian, Mughlai, Biryani, Chinese, Fast Food, Beverages",382,"HSR, Bangalore",77.6398674,12.9092342,https://www.zomato.com/bangalore/the-rush-restaurant-hsr-bangalore/order,400
7003,Brothers Burger,4.1,"American, Fast Food, Beverages, Burger, Street Food",705,"BTM, Bangalore",77.60456543,12.91127585,https://www.zomato.com/bangalore/brothers-burger-btm-bangalore/order,250
7004,Kerala Note Book,3.6,"Kerala, Biryani, South Indian, North Indian, Desserts, Beverages",350,"Electronic City, Bangalore",77.64825296,12.8487599,https://www.zomato.com/bangalore/kerala-note-book-electronic-city-bangalore/order,200
7005,Sharief Bhai,4.1,"Biryani, Mughlai, Kebab, Afghan, Street Food, Beverages, Desserts",7336,"Indiranagar, Bangalore",77.6404672,12.9732913,https://www.zomato.com/bangalore/sharief-bhai-indiranagar-bangalore/order,500
7006,Bhuvanya Chat Center,0,Street Food,4,"Brookefield, Bangalore",77.7168891,12.9668213,https://www.zomato.com/bangalore/bhuvanya-chat-center-brookefield-bangalore/order,100
7007,Crepito,3.9,"Pizza, Burger, Sandwich, Fast Food, Chinese, Street Food, Beverages, Desserts",617,"Rajajinagar, Bangalore",77.554883,12.9882338,https://www.zomato.com/bangalore/crepito-rajajinagar-bangalore/order,300
7008,Halli Jonne Biriyani,4.3,"Biryani, North Indian",12200,"Jayanagar, Bangalore",77.5824229,12.9292731,https://www.zomato.com/bangalore/halli-jonne-biriyani-jayanagar/order,200
7009,The Cookie Stack,0,"Bakery, Desserts",0,"Bommanahalli, Bangalore",77.6239038,12.9089453,https://www.zomato.com/bangalore/the-cookie-stack-1-bommanahalli-bangalore/order,400
7010,Nandhana Palace,4,"Biryani, Andhra, North Indian, Chinese, Mughlai, South Indian, Desserts, Beverages",5203,"Electronic City, Bangalore",77.64825296,12.8487599,https://www.zomato.com/bangalore/nandhana-palace-electronic-city-bangalore/order,300
7011,Cafe Iftar,3.9,"Kerala, North Indian, Chinese, Lebanese, Beverages, Juices",711,"Hennur, Bangalore",77.6305067,13.0258087,https://www.zomato.com/bangalore/cafe-iftar-hennur-bangalore/order,200
7012,Biryani Paradise,3.8,"North Indian, Biryani",186,"Nagawara, Bangalore",77.6209093,13.0431413,https://www.zomato.com/bangalore/biryani-paradise-nagawara-bangalore/order,250
7013,Lucknowi Kitchen,0,"Biryani, Chinese, North Indian, Fast Food",13,"Hennur, Bangalore",77.6305067,13.0258087,https://www.zomato.com/bangalore/lucknowi-kitchen-hennur-bangalore/order,150
7014,Tito's Pizza,3.4,"Pizza, Beverages, Fast Food",678,"Vijay Nagar, Bangalore",77.61250656,12.96591365,https://www.zomato.com/bangalore/titos-pizza-vijay-nagar-bangalore/order,225
7015,Fried Hub,4,"Fast Food, Burger",50,"Electronic City, Bangalore",77.64825296,12.8487599,https://www.zomato.com/bangalore/fried-hub-electronic-city-bangalore/order,175
7016,Recipe,4.1,"North Indian, Chinese, Mughlai, Biryani, Sichuan",40100,"Kumaraswamy Layout, Bangalore",77.5553179,12.9081487,https://www.zomato.com/bangalore/recipe-kumaraswamy-layout/order,300
7017,Peppy Parathas & Rolls By Chai Point,3.8,"Fast Food, North Indian, Rolls, Healthy Food",20,"Kalyan Nagar, Bangalore",77.6403368,13.0221416,https://www.zomato.com/bangalore/peppy-parathas-rolls-by-chai-point-kalyan-nagar-bangalore/order,200
7018,Chai Aur Nashta,3.3,"North Indian, Street Food, Beverages, Desserts",585,"Brookefield, Bangalore",77.7168891,12.9668213,https://www.zomato.com/bangalore/chai-aur-nashta-brookefield-bangalore/order,150
7019,Paakashala,4.2,"South Indian, Street Food, Chinese, Fast Food, Ice Cream, Beverages",5210,"JP Nagar, Bangalore",77.5782713,12.9072515,https://www.zomato.com/bangalore/paakashala-1-jp-nagar-bangalore/order,125
7020,Simpli Namdhari's,4,"Coffee, Fast Food, Pizza, Salad, Bakery, Street Food, Beverages",100,"Whitefield, Bangalore",77.7497448,12.9696365,https://www.zomato.com/bangalore/simpli-namdharis-2-whitefield-bangalore/order,200
7021,Kannur Restaurant,3.7,"South Indian, Kerala, Chinese, Biryani, Mughlai, Beverages",6154,"Kammanahalli, Bangalore",77.6377094,13.0093455,https://www.zomato.com/bangalore/kannur-restaurant-kammanahalli/order,250
7022,56 Bhoga Sweets,4.1,"Mithai, Street Food, Fast Food",863,"HSR, Bangalore",77.6398674,12.9092342,https://www.zomato.com/bangalore/56-bhoga-sweets-hsr/order,150
7023,Saapad Raman,3.8,"South Indian, Chettinad",260,"Thippasandra, Bangalore",77.6509982,12.973936,https://www.zomato.com/bangalore/saapad-raman-2-thippasandra-bangalore/order,150
7024,Chef Bakers,4.2,"Bakery, Fast Food, Pizza, Sandwich, Burger, Desserts",162,"New BEL Road, Bangalore",77.564105,13.0393922,https://www.zomato.com/bangalore/chef-bakers-2-new-bel-road-bangalore/order,200
7025,Sree Ganesha Fruit Juice Centre,4.1,"Juices, Beverages, Shake",1036,"Malleshwaram, Bangalore",77.5703253,13.0027353,https://www.zomato.com/bangalore/sree-ganesha-fruit-juice-centre-malleshwaram-bangalore/order,100
7026,Bitefull,3.1,"Fast Food, Beverages, Rolls, Sandwich, Street Food, North Indian, Shake",15,"Seshadripuram, Bangalore",77.5753419,12.9931876,https://www.zomato.com/bangalore/bitefull-seshadripuram-bangalore/order,100
7027,Mainland China,3.9,"Chinese, Momos, Thai, Asian, Seafood, Sushi, Beverages",462,"Koramangala 7th Block, Bangalore",77.6134783,12.9364846,https://www.zomato.com/bangalore/mainland-china-koramangala-7th-block-bangalore/order,500
7028,The Meal Plate,3.8,North Indian,3,"Sarjapur Road, Bangalore",77.6653284,12.920441,https://www.zomato.com/bangalore/the-meal-plate-sarjapur-road-bangalore/order,175
7029,Olive - Era,3.7,"Arabian, Chinese, North Indian, Seafood, Sichuan, Shake, Beverages, Ice Cream",10200,"Kumaraswamy Layout, Bangalore",77.5553179,12.9081487,https://www.zomato.com/bangalore/olive-era-kumaraswamy-layout-bangalore/order,500
7030,La Pino'z Pizza,4,"Pizza, Fast Food",10200,"BTM, Bangalore",77.60456543,12.91127585,https://www.zomato.com/bangalore/la-pinoz-pizza-btm-bangalore/order,550
7031,Kerala Panoor Restaurant,3.9,"Kerala, Seafood, Biryani, South Indian, Chinese, North Indian, Sichuan",22100,"Bellandur, Bangalore",77.6782471,12.93103185,https://www.zomato.com/bangalore/kerala-panoor-restaurant-bellandur-bangalore/order,150
7032,Pizza Palace,3.9,"Pizza, Street Food, Fast Food, Sandwich",1658,"Basaveshwara Nagar, Bangalore",77.5394749,12.9931607,https://www.zomato.com/bangalore/pizza-palace-basaveshwara-nagar-bangalore/order,100
7033,GLOBO Ice Creams Of The World,4.3,Ice Cream,95,"BTM, Bangalore",77.60456543,12.91127585,https://www.zomato.com/bangalore/globo-ice-creams-of-the-world-btm-bangalore/order,100
7034,Andhra Mess,3.6,"Andhra, Biryani, Chinese, Seafood",3287,"Domlur, Bangalore",77.6381958,12.9624669,https://www.zomato.com/bangalore/andhra-mess-domlur-bangalore/order,200
7035,Bowl Soul,4,"Fast Food, Beverages",28,"Marathahalli, Bangalore",77.6984163,12.9552572,https://www.zomato.com/bangalore/bowl-soul-marathahalli-bangalore/order,300
7036,The Tandoori Tales,4,"North Indian, Chinese, Mughlai, Biryani, Kebab, Rolls, Momos",2089,"Whitefield, Bangalore",77.7497448,12.9696365,https://www.zomato.com/bangalore/the-tandoori-tales-whitefield-bangalore/order,300
7037,Doctor Juice,3.7,"Beverages, Healthy Food, Salad",991,"Kammanahalli, Bangalore",77.6377094,13.0093455,https://www.zomato.com/bangalore/doctor-juice-kammanahalli-bangalore/order,200
7038,ibaco,4.5,"Ice Cream, Bakery, Desserts",259,"Basavanagudi, Bangalore",77.5755021,12.9417261,https://www.zomato.com/bangalore/ibaco-basavanagudi-bangalore/order,100
7039,The Sugar Free Keto Kafe - By Artinci,4,"Desserts, Ice Cream, Bakery",55,"Yeshwantpur, Bangalore",77.5529215,13.02383,https://www.zomato.com/bangalore/the-sugar-free-keto-kafe-by-artinci-yeshwantpur-bangalore/order,150
